,timestamp,High
694,2006-07-14,33.72999954223633
695,2006-07-15,33.72999954223633
696,2006-07-16,33.72999954223633
697,2006-07-17,33.93000030517578
698,2006-07-18,34.290000915527344
699,2006-07-19,34.77000045776367
700,2006-07-20,34.810001373291016
701,2006-07-21,33.970001220703125
702,2006-07-22,33.970001220703125
703,2006-07-23,33.970001220703125
704,2006-07-24,34.68000030517578
705,2006-07-25,34.15999984741211
706,2006-07-26,29.0
707,2006-07-27,26.79999923706055
708,2006-07-28,27.18000030517578
709,2006-07-29,27.18000030517578
710,2006-07-30,27.18000030517578
711,2006-07-31,27.290000915527344
712,2006-08-01,26.63999938964844
713,2006-08-02,26.29999923706055
714,2006-08-03,26.899999618530273
715,2006-08-04,27.59000015258789
716,2006-08-05,27.59000015258789
717,2006-08-06,27.59000015258789
718,2006-08-07,27.290000915527344
719,2006-08-08,27.020000457763672
720,2006-08-09,26.70000076293945
721,2006-08-10,26.520000457763672
722,2006-08-11,26.43000030517578
723,2006-08-12,26.43000030517578
724,2006-08-13,26.43000030517578
725,2006-08-14,27.059999465942386
726,2006-08-15,27.86000061035156
727,2006-08-16,28.13999938964844
728,2006-08-17,29.75
729,2006-08-18,29.229999542236328
730,2006-08-19,29.229999542236328
731,2006-08-20,29.229999542236328
732,2006-08-21,28.979999542236328
733,2006-08-22,28.88999938964844
734,2006-08-23,28.88999938964844
735,2006-08-24,28.25
736,2006-08-25,28.229999542236328
737,2006-08-26,28.229999542236328
738,2006-08-27,28.229999542236328
739,2006-08-28,29.0
740,2006-08-29,29.71999931335449
741,2006-08-30,30.85000038146973
742,2006-08-31,30.989999771118164
743,2006-09-01,31.79999923706055
744,2006-09-02,31.79999923706055
745,2006-09-03,31.79999923706055
746,2006-09-04,31.79999923706055
747,2006-09-05,32.299999237060554
748,2006-09-06,31.979999542236328
749,2006-09-07,30.63999938964844
750,2006-09-08,30.65999984741211
751,2006-09-09,30.65999984741211
752,2006-09-10,30.65999984741211
753,2006-09-11,31.1299991607666
754,2006-09-12,31.940000534057614
755,2006-09-13,31.959999084472656
756,2006-09-14,31.8700008392334
757,2006-09-15,32.740001678466804
758,2006-09-16,32.740001678466804
759,2006-09-17,32.740001678466804
760,2006-09-18,32.669998168945305
761,2006-09-19,32.299999237060554
762,2006-09-20,32.810001373291016
763,2006-09-21,32.560001373291016
764,2006-09-22,30.95000076293945
765,2006-09-23,30.95000076293945
766,2006-09-24,30.95000076293945
767,2006-09-25,31.96999931335449
768,2006-09-26,32.59000015258789
769,2006-09-27,32.459999084472656
770,2006-09-28,32.330001831054695
771,2006-09-29,32.34000015258789
772,2006-09-30,32.34000015258789
773,2006-10-01,32.34000015258789
774,2006-10-02,32.029998779296875
775,2006-10-03,32.0
776,2006-10-04,32.830001831054695
777,2006-10-05,33.400001525878906
778,2006-10-06,33.220001220703125
779,2006-10-07,33.220001220703125
780,2006-10-08,33.220001220703125
781,2006-10-09,33.47999954223633
782,2006-10-10,33.580001831054695
783,2006-10-11,33.150001525878906
784,2006-10-12,33.709999084472656
785,2006-10-13,33.580001831054695
786,2006-10-14,33.580001831054695
787,2006-10-15,33.580001831054695
788,2006-10-16,33.200000762939446
789,2006-10-17,32.610000610351555
790,2006-10-18,32.779998779296875
791,2006-10-19,32.84000015258789
792,2006-10-20,32.689998626708984
793,2006-10-21,32.689998626708984
794,2006-10-22,32.689998626708984
795,2006-10-23,32.90999984741211
796,2006-10-24,38.0
797,2006-10-25,37.97999954223633
798,2006-10-26,38.4900016784668
799,2006-10-27,38.38000106811523
800,2006-10-28,38.38000106811523
801,2006-10-29,38.38000106811523
802,2006-10-30,38.34000015258789
803,2006-10-31,38.59000015258789
804,2006-11-01,38.20000076293945
805,2006-11-02,37.77000045776367
806,2006-11-03,37.709999084472656
807,2006-11-04,37.709999084472656
808,2006-11-05,37.709999084472656
809,2006-11-06,38.349998474121094
810,2006-11-07,39.0
811,2006-11-08,39.47999954223633
812,2006-11-09,39.77000045776367
813,2006-11-10,39.36000061035156
814,2006-11-11,39.36000061035156
815,2006-11-12,39.36000061035156
816,2006-11-13,40.0
817,2006-11-14,41.66999816894531
818,2006-11-15,43.099998474121094
819,2006-11-16,42.95000076293945
820,2006-11-17,42.66999816894531
821,2006-11-18,42.66999816894531
822,2006-11-19,42.66999816894531
823,2006-11-20,42.54999923706055
824,2006-11-21,43.25
825,2006-11-22,42.97999954223633
826,2006-11-23,42.97999954223633
827,2006-11-24,42.93999862670898
828,2006-11-25,42.93999862670898
829,2006-11-26,42.93999862670898
830,2006-11-27,42.79999923706055
831,2006-11-28,41.06999969482422
832,2006-11-29,41.099998474121094
833,2006-11-30,40.63999938964844
834,2006-12-01,40.540000915527344
835,2006-12-02,40.540000915527344
836,2006-12-03,40.540000915527344
837,2006-12-04,39.47999954223633
838,2006-12-05,39.29999923706055
839,2006-12-06,39.58000183105469
840,2006-12-07,39.09000015258789
841,2006-12-08,38.95000076293945
842,2006-12-09,38.95000076293945
843,2006-12-10,38.95000076293945
844,2006-12-11,39.150001525878906
845,2006-12-12,38.93999862670898
846,2006-12-13,39.18999862670898
847,2006-12-14,39.540000915527344
848,2006-12-15,40.18999862670898
849,2006-12-16,40.18999862670898
850,2006-12-17,40.18999862670898
851,2006-12-18,40.63999938964844
852,2006-12-19,39.72000122070313
853,2006-12-20,40.29999923706055
854,2006-12-21,40.34000015258789
855,2006-12-22,40.5099983215332
856,2006-12-23,40.5099983215332
857,2006-12-24,40.5099983215332
858,2006-12-25,40.5099983215332
859,2006-12-26,40.13000106811523
860,2006-12-27,40.47000122070313
861,2006-12-28,40.63000106811523
862,2006-12-29,40.25
863,2006-12-30,40.25
864,2006-12-31,40.25
865,2007-01-01,40.25
866,2007-01-02,40.25
867,2007-01-03,39.060001373291016
868,2007-01-04,39.13999938964844
869,2007-01-05,38.790000915527344
870,2007-01-06,38.790000915527344
871,2007-01-07,38.790000915527344
872,2007-01-08,38.310001373291016
873,2007-01-09,38.060001373291016
874,2007-01-10,37.70000076293945
875,2007-01-11,38.0
876,2007-01-12,38.209999084472656
877,2007-01-13,38.209999084472656
878,2007-01-14,38.209999084472656
879,2007-01-15,38.209999084472656
880,2007-01-16,38.88999938964844
881,2007-01-17,39.0
882,2007-01-18,37.650001525878906
883,2007-01-19,37.47999954223633
884,2007-01-20,37.47999954223633
885,2007-01-21,37.47999954223633
886,2007-01-22,37.900001525878906
887,2007-01-23,37.06999969482422
888,2007-01-24,37.36000061035156
889,2007-01-25,38.22999954223633
890,2007-01-26,37.2599983215332
891,2007-01-27,37.2599983215332
892,2007-01-28,37.2599983215332
893,2007-01-29,37.45000076293945
894,2007-01-30,37.41999816894531
895,2007-01-31,38.18999862670898
896,2007-02-01,39.29999923706055
897,2007-02-02,37.7400016784668
898,2007-02-03,37.7400016784668
899,2007-02-04,37.7400016784668
900,2007-02-05,37.41999816894531
901,2007-02-06,38.40999984741211
902,2007-02-07,39.52000045776367
903,2007-02-08,39.5099983215332
904,2007-02-09,39.310001373291016
905,2007-02-10,39.310001373291016
906,2007-02-11,39.310001373291016
907,2007-02-12,38.9900016784668
908,2007-02-13,39.61000061035156
909,2007-02-14,40.27999877929688
910,2007-02-15,40.31999969482422
911,2007-02-16,40.43999862670898
912,2007-02-17,40.43999862670898
913,2007-02-18,40.43999862670898
914,2007-02-19,40.43999862670898
915,2007-02-20,41.7400016784668
916,2007-02-21,41.31999969482422
917,2007-02-22,42.0
918,2007-02-23,41.20000076293945
919,2007-02-24,41.20000076293945
920,2007-02-25,41.20000076293945
921,2007-02-26,41.20000076293945
922,2007-02-27,40.540000915527344
923,2007-02-28,39.58000183105469
924,2007-03-01,39.31999969482422
925,2007-03-02,38.86999893188477
